"newspaper","date","epu_uruguay","eu_uruguay","pol_impositiva","pol_gasto_gub","pol_fiscal","pol_monetaria","pol_salud","pol_reg_financiera","pol_regulacion","pol_deuda_crisis","pol_prog_derechos","pol_comercial","otras_politicas","autoridades_intls"
"EPU Final","03-2003",162.59717912372744,162.86363466535641,81.1198991388048,183.22301240870308,168.80827843497934,161.4914183470651,0.0,102.07772756037492,0.0,214.75496226074947,159.2070909499312,39.534243926227006,148.39681636795459,244.43084416010888
"EPU Final","04-2003",160.28427472651936,152.35315678248324,56.54160821908158,344.8137203651695,277.3450378270287,147.7370816848595,0.0,106.7242244052284,205.27870843801736,244.0548229044017,196.7184474365179,165.33524486928505,155.15172123818863,357.7799980665036
"EPU Final","05-2003",123.25213979031211,113.70774099120456,26.570020439849163,0.0,94.78539698220764,128.93135881569242,0.0,100.30364940758766,96.46452675930897,174.3230090659943,99.55280541290668,194.23575725786662,100.95073429391398,216.16444306405353
"EPU Final","06-2003",58.43224646877261,58.05409115400976,0.0,106.36421475064246,116.66214942303313,87.88934831882148,0.0,148.14483716802985,0.0,108.40788868915487,56.01366397456593,0.0,44.17794310478143,0.0
"EPU Final","07-2003",54.43909097322318,50.223436823986425,52.81056321259657,35.78447673704077,47.098855364941095,68.99413314290716,231.31157484790643,49.84087450633895,95.86642960491112,36.472036953437254,70.6682574169817,38.60629223088156,55.73601214337737,71.60806174132506
"EPU Final","08-2003",104.57315248569955,96.47521704456693,52.92776375234933,215.18335145735836,141.61014036489613,88.90360622219004,0.0,199.80593810086705,0.0,137.0736675114203,127.48515998472278,154.7678790187848,106.13343954616847,191.37861034107058
"EPU Final","09-2003",69.81114687502155,64.40511151099577,81.2673228537322,73.42239752134307,48.31858946571421,40.44622642608797,0.0,0.0,0.0,84.18727112309766,79.74821343584696,0.0,68.61531054234226,97.9500247838328
"EPU Final","10-2003",59.4761454677681,59.09123436354991,0.0,180.44070672674863,71.24779951811321,79.5195572700488,0.0,100.52764147861843,0.0,82.75845633851628,78.39473772769055,38.93390257138479,61.8298825197502,48.14381521867263
"EPU Final","11-2003",54.554317780554186,50.32974069818714,73.27709037323416,0.0,21.78394416510385,18.234769431343636,213.97031380850996,0.0,88.6793928913926,42.172193486717184,65.37030940087861,249.98404547370498,56.71327610066395,132.47931455297993
"EPU Final","12-2003",66.83529111436383,69.88099340022993,77.80312205352962,70.29260415157725,46.25890187648412,96.80528965182648,227.1864010467911,97.90404057008557,94.15676296123938,98.50940124504942,62.46717386811232,113.75338128403291,65.69042997115933,46.887343312139194
"EPU Final","01-2004",46.142442724301034,46.439197521933394,0.0,33.08818528756677,65.32507089314312,54.68190685738306,0.0,46.08546053862136,0.0,75.87886312118671,58.8091862091688,35.69738241495928,51.53641090079693,22.070844036570026
"EPU Final","02-2004",98.5394360583674,95.04095496344961,156.422717622269,141.3228657144522,186.00649831926015,97.3132317050936,0.0,196.83549564549776,94.65080806641421,108.02867438678791,104.65823693542501,0.0,115.56144397965316,141.40009043455356
"EPU Final","03-2004",77.26432052842468,71.28112632733445,0.0,64.15351208593731,84.43764621995791,97.18574712207383,207.3447939684687,0.0,85.93346488602195,98.07922918721077,44.342297607495546,34.60619605292995,69.9454869343567,128.37713649218895
"EPU Final","04-2004",54.6662929812532,65.9509046909395,48.951663273416685,66.3393665617718,65.48597008253509,82.22488703554768,0.0,0.0,0.0,67.61400610908154,65.50448491278517,0.0,56.829682660804885,110.62602860694582
"EPU Final","05-2004",76.12931508105159,74.1359030629874,98.46924172918501,200.1684933251149,109.77416950251546,91.88908377768334,0.0,46.46601760334986,178.75012225259232,85.00604814292043,59.294811198509585,107.97647546325005,57.15817793630087,89.01238833576218
"EPU Final","06-2004",73.02384203022056,67.36902198924437,118.06559577628025,64.00106809682222,21.05925057703703,70.51258959510466,413.7041869358992,44.570572132797366,0.0,81.5384746939221,63.19561395942364,34.52396350785368,59.810811288592205,21.345346985070893
"EPU Final","07-2004",88.93436869198354,89.50633018828837,70.58775753791026,223.20814495093381,125.906727009515,105.39322537153076,0.0,44.41227096894765,85.42478218148749,97.49864969320599,81.86251097940334,34.40134485293234,94.36410390588698,63.808604345663774
"EPU Final","08-2004",79.60279076118681,81.16887959508482,121.92868275464525,99.1427588616418,108.74152905320757,118.33209373513859,0.0,0.0,88.53431413001609,101.04768029553536,84.8423733422528,0.0,87.5043992693531,66.13128973902332
"EPU Final","09-2004",65.90187235895347,60.798563382153255,71.92174410979678,162.44742354692005,64.14307322921411,89.48747925595056,420.0253606807983,45.25158610185498,87.03916286605923,91.0627717982986,83.40957089738966,0.0,70.84546907424388,21.67149221443667
"EPU Final","10-2004",89.82207874581819,97.27799114916624,159.1162337282313,123.2197460499246,60.81731724020414,127.27146068026063,0.0,0.0,247.57880066476093,94.19046066434767,91.25176815528671,99.70225831947832,95.96028625218916,41.09569282295387
"EPU Final","11-2004",104.3563802444461,100.12624045988167,48.592604618599445,65.85276974102531,86.67417719155418,126.96719856290494,0.0,91.72020752674274,617.4673130950388,109.0668472627544,104.03841906930379,71.04564617549352,97.44035831194685,219.62918148860635
"EPU Final","12-2004",51.88833576088558,59.83775873182849,0.0,34.107787451345736,0.0,37.57794190114801,0.0,0.0,0.0,52.14469783085351,40.414248690809124,110.39215853608763,53.124489413147366,68.2528507437366
"EPU Final","01-2005",67.2815913615424,62.07143970911951,73.42749491012503,132.6787331235436,109.14328347089183,63.95268991653709,0.0,138.59691457550906,88.86141134970825,59.16225534544634,72.05493340406369,71.57061400437647,67.16235223549668,0.0
"EPU Final","02-2005",58.819385910924375,58.438725150171486,79.00590883439249,107.0689246540257,70.4610526153072,49.15091892878734,0.0,49.70878738308894,0.0,72.75075922337571,70.48097404926885,38.50397873557003,66.70596223661454,23.80609590870318
"EPU Final","03-2005",68.60525598857986,71.20417769897114,0.0,67.64449432585856,44.51620569863415,65.21086338915208,0.0,47.10786715584486,90.60962664206333,68.94421049883744,80.15182515573613,0.0,68.48367101116364,22.56048603486982
