Newspaper,Date,EPU Uruguay,Política impositiva,Política de gasto gubernamental,Política fiscal,Política monetaria,Política de salud,Política de seguridad nacional,Política de regulación financiera,Política de regulación,Política de deuda soberana y crisis monetaria,Política de programas de derechos,Política comercial,Otras políticas,Autoridades
el_pais,Mar-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,Apr-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,May-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,Jun-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,Jul-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,Aug-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,Sep-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,Oct-16,267.7296701,0,0,5983.777523,0,0,0,0,0,267.7296701,0,0,0,0
el_pais,Nov-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,Dec-16,484.2757269,0,0,0,1169.348866,4012.436298,422.2425736,0,0,484.2757269,483.3629528,718.4414907,377.2030648,0
el_pais,Jan-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,Feb-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,Mar-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,Apr-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,May-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,Jun-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,Jul-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,Aug-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,Sep-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,Oct-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,Nov-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,Dec-17,669.3241753,1676.135655,0,0,323.2346458,0,1050.457134,2078.342028,0,669.3241753,1002.093927,893.6711226,782.0063538,2012.557985
el_pais,Jan-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,Feb-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,Mar-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,Apr-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,May-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,Jun-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
