"newspaper","date","epu_news_avg","eu_news_avg","pol_impositiva_avg","pol_gasto_gub_avg","pol_fiscal_avg","pol_monetaria_avg","pol_salud_avg","pol_reg_financiera_avg","pol_regulacion_avg","pol_deuda_crisis_avg","pol_prog_derechos_avg","pol_comercial_avg","otras_politicas_avg","autoridades_intls_avg"
"Promedio","04-2012",1.956516444894026,2.0545537755755006,1.8681399672917647,0.9566555171049194,1.1794046485530087,1.3251271569208412,1.377706135282866,1.0713825690540064,0.7682297537760668,1.1078004083727453,2.024764106892014,2.509572190168151,1.9522330111026855,1.5838361059674433
"Promedio","05-2012",3.3778554987996614,3.192402091925627,1.4981930378083708,1.4385177172230377,2.0690417756942865,2.6567820338265142,2.7621990002961887,2.1480428847535986,2.3103658358634913,2.855645950646985,3.7472330041912083,2.1563600592507477,3.392205209111432,2.116982906826763
"Promedio","06-2012",5.179716907012022,4.995241258418331,3.6336103545412097,4.651837460713287,3.727735959076445,4.234345559288615,0.0,7.293593642138265,2.988477990794353,4.617253110165974,5.604433909693382,2.7892702000981395,5.316044777664565,2.567189546510352
"Promedio","07-2012",3.2088742196574476,3.032698342247297,1.0340758141578743,0.4412831078145472,2.4481446322155294,3.667503419570111,0.0,1.9768161946580154,2.834933220583536,2.6280141804971877,3.3048414991629675,1.6537253193347252,3.241872090518687,1.704703084964581
"Promedio","08-2012",2.114611286609666,2.1888480151550374,0.3461303338487473,0.8862491550721597,1.365755952089552,2.27983344480864,0.0,2.4813317845503446,0.711690841699983,1.9059306180468876,1.4428837250584508,0.9963757785157097,2.0496965407920307,1.2227262805932273
"Promedio","09-2012",2.609457966548265,2.6634869964371815,1.0763659772221366,0.4593300772257595,1.415702984548981,2.544994508219186,1.322987960031757,1.028830607011358,0.0,1.0638020437460654,2.243477093543498,0.3442714054486054,2.3746154738273013,0.7604655467503926
"Promedio","10-2012",2.56839809203183,2.614108093761638,1.018682054363935,0.8694279020358069,0.2679667055979203,2.0645183798398814,0.0,0.9736941695682485,0.0,1.7259281815596217,2.830994789173112,0.6516428612250119,2.7204842898298836,0.7197111594291955
"Promedio","11-2012",3.0741165600484806,3.0055233546058537,2.5506377476745548,1.3994525395987698,1.4377526716086497,1.6615497863307993,0.0,1.0448547258905285,0.0,1.543386922208035,2.885997942724738,1.7481673004309175,3.427010951918117,1.0297464778414527
"Promedio","12-2012",2.7683986687243376,2.9303748218345937,3.045138289613009,0.4873076288632067,0.9011596219544578,1.5428621573160233,1.4035704557199657,0.5457480670900883,1.5653041791582436,1.2898259001114458,2.6974762406057278,1.8262039717476086,2.386659831345561,1.3446418338104913
"Promedio","01-2013",3.5752343362410426,3.7885133028234446,4.096487820521745,3.8141269759513685,3.23277221116642,1.6981716999887027,0.0,1.0678841769917893,0.0,2.9970684167742645,3.8810627543408938,1.0720190008846573,3.89171674539817,2.367996594350508
"Promedio","02-2013",1.6479763929467477,1.5574980297874705,2.6435417715964755,1.4504259764715728,1.4901211464023423,1.5307287214762035,2.7850648860602303,2.1658246967134795,0.7764971269541204,0.959761801293606,1.8891265724771902,0.7247369073309632,1.8416926651097854,0.5336268999410178
"Promedio","03-2013",1.7008590629754698,1.796592274390352,2.7512990879013883,1.3208553181889633,1.6284052874668944,1.3939843916647223,0.0,0.4930863614078182,0.0,1.1653647503080045,1.7203655480983384,0.0,1.7969668349463848,0.7289347476012998
