"Newspaper","Date","EPU Uruguay","Política impositiva","Política de gasto gubernamental","Política fiscal","Política monetaria","Política de salud","Política de seguridad nacional","Política de regulación financiera","Política de regulación","Política de deuda soberana y crisis monetaria","Política de programas de derechos","Política comercial","Otras políticas","Autoridades"
"final","03-2010",82.74577550497176,129.33195812177672,112.88624157265679,0.0,92.65612597741442,190.2404687416336,112.51372119855525,137.28906915607604,90.14169156819608,82.74577550497176,107.60859795945159,97.91678611261166,97.11568815584022,55.08888740116223
"final","04-2010",88.64558640420519,27.710676946450636,120.93508121842018,0.0,49.63127465471818,0.0,0.0,147.07784135150928,193.13766919858335,88.64558640420519,92.22491139914972,91.78600976239936,91.80007082734195,98.36124962733673
"final","05-2010",93.57034120443879,138.55338473225316,120.93508121842018,273.4638463902189,86.8547306457568,203.80469947253934,80.35733331639715,294.15568270301856,0.0,93.57034120443879,122.96654853219962,65.56143554457097,104.04008027098756,59.016749776402044
"final","06-2010",71.72051072340228,25.22237126146323,0.0,124.45395458167107,67.76188315103359,185.50386931582153,0.0,133.87085151586354,87.89734741078385,71.72051072340228,69.95290898642989,83.54400072251043,83.55679916121329,107.4345730623482
"final","07-2010",96.5771638588528,77.63167033993079,112.93351386812272,0.0,81.10806086266234,0.0,37.5202791657382,274.69312078213204,270.5383180357041,96.5771638588528,114.83057086549631,48.978894895944144,108.58651593954436,128.59456504880455
"final","08-2010",97.4339954773724,156.64083546409358,0.0,0.0,81.82765075624744,384.0173044560733,151.4126348082515,0.0,90.97951041673868,97.4339954773724,101.36817821016244,49.41343515484352,103.78411049174782,37.067272778869615
"final","09-2010",120.57754945675204,135.69347736184656,118.43883667855822,535.6384518666563,72.91023878789298,0.0,118.04799294833047,144.04197901355542,0.0,120.57754945675204,120.42837208028334,141.25797223612875,137.85465181479637,57.798573562308555
"final","10-2010",76.798623807839,76.25850628208752,0.0,0.0,79.67340573428123,0.0,184.2830659148145,134.91714776382793,0.0,76.798623807839,56.39971271633179,96.22509338668418,67.36788414478735,90.22854243889795
"final","11-2010",98.67208629398901,55.52094302837819,0.0,0.0,136.73126317163488,0.0,120.7525965603542,589.3685286861917,193.48472700487014,98.67208629398901,115.48829313797387,65.67924585103022,104.22703459312771,78.83039952163915
"final","12-2010",84.76374880479287,89.42808913253968,0.0,147.0874041124429,66.73766430295558,0.0,43.22162404620493,316.43375418607394,103.88253794328048,84.76374880479287,74.40721867586971,28.210709361195036,85.5855942526015,105.81070268642593
"final","01-2011",82.80643321033723,29.121022427231345,0.0,0.0,65.19659665411258,214.17741744757905,168.89430093832766,154.56342422896589,101.48374229803036,82.80643321033723,72.68905010135622,55.118567865935255,90.0407857753571,20.673476594624027
"final","02-2011",63.419845261911306,59.475273908166436,0.0,146.73348831813962,53.26166625602576,0.0,86.23525182654748,315.6723640171951,103.63257995977885,63.419845261911306,65.98060712868266,56.28565977454986,72.24432907907277,21.111221046098265
"final","03-2011",123.18260712577454,133.2933770288717,0.0,0.0,143.24125428820733,196.0675063950659,115.95999997556015,565.9768528280686,0.0,123.18260712577454,140.47920247274854,163.98843972710205,117.75332639917893,56.77625194192258
"final","04-2011",86.90623110616349,102.94845412842136,0.0,0.0,57.62064893795374,0.0,37.317128966173605,409.80872913019454,89.69117082733047,86.90623110616349,92.79467518608045,85.24898032909229,90.9461759577832,73.08474357982873
"final","05-2011",112.71337514680161,110.29863380738048,0.0,0.0,123.46914600627125,0.0,79.96289749913683,292.7118127745343,192.18964851086162,112.71337514680161,91.77222330214363,65.23962573154542,103.52939714605188,78.30275293849564
"final","06-2011",100.29409319197238,153.90986199398483,111.94903740850022,0.0,80.40101674555322,0.0,0.0,272.29853566946093,0.0,100.29409319197238,99.60086252530283,97.10386136281828,107.63993360881358,109.26305687121341
"final","07-2011",153.72371714850274,101.7617284324165,222.05453364930182,251.05985074112317,159.47801510089556,0.0,110.6608809976733,540.112945597144,177.31453368169656,153.72371714850274,190.50576078436958,120.38040449929456,157.3211588433987,54.181701112135265
"final","08-2011",170.33621296808042,126.11185630731617,110.07560453758246,0.0,214.5792966449397,185.50386931582153,36.57078638685013,0.0,87.89734741078385,170.33621296808042,125.91523617557378,83.54400072251043,144.83178521276972,125.34033523940624
"final","09-2011",187.69084259498126,309.1028408032593,224.83137233603753,381.2991105357575,219.14100741146405,189.4474697056118,261.437676754681,546.8671716779753,269.2978338763073,187.69084259498126,171.4560670446885,146.26294415779236,164.9773678033682,91.43209115004625
"final","10-2011",137.90422776620895,86.82530452310205,0.0,61.20276770877039,72.2004542473043,0.0,107.90657564967823,329.1685931492028,43.22531135215184,137.90422776620895,99.76222768939871,129.12260248159984,126.25770935631697,114.47180356067813
"final","11-2011",156.4917651443192,168.94328929870503,53.508974427991475,353.0713974102919,157.85230616962434,90.17549202852435,254.41563221365806,750.4363133409339,85.45575442715096,156.4917651443192,168.4463589501107,163.41891745443138,158.55205688338924,265.39612848740836
"final","12-2011",195.26354106750333,144.15978445035307,115.25009876798163,159.08457315508502,180.75548074024312,194.22413667682167,116.74911442349882,265.8184845838236,267.3830006452063,195.26354106750333,171.19116886864825,145.3117018640112,177.4628010657832,157.77032283994677
"final","01-2012",115.8347054429704,105.0979387545971,56.7997538157281,0.0,111.48105747776226,191.4424936073137,101.30791232263202,0.0,271.3896660350645,115.8347054429704,152.2081484466789,90.14366896062053,130.2708895014914,103.42176796078901
"final","02-2012",74.8268289192807,26.44193820735341,57.69902248974691,0.0,29.599310676086205,97.23673081381317,117.6117291097446,210.51578062507423,43.25681440100361,74.8268289192807,94.81772402302481,51.80407380834008,69.89226622631502,68.99838182301359
"final","03-2012",124.08079145547126,180.63377014121784,0.0,269.63097353964315,151.8410967102018,133.00866903827384,90.11111171394842,250.71979524631368,41.31782447360331,124.08079145547126,145.5563514391754,131.3827508637162,134.53430936155166,113.0879644250449
