Newspaper,Date,EPU Uruguay,Política impositiva,Política de gasto gubernamental,Política fiscal,Política monetaria,Política de salud,Política de seguridad nacional,Política de regulación financiera,Política de regulación,Política de deuda soberana y crisis monetaria,Política de programas de derechos,Política comercial,Otras políticas,Autoridades
el_observador,Nov-13,100.5435934,138.1715319,0,0,89.89448763,167.1598177,103.4906817,0,157.814661,100.5435934,94.98839748,108.2575102,105.2078001,84.78790823
el_observador,Dec-13,74.0076462,23.54274046,207.9186854,0,81.69025119,0,35.26709481,0,0,74.0076462,77.68733801,88.53963228,66.58274403,86.68094026
el_observador,Jan-14,130.2788264,106.5684688,0,137.8713013,173.333786,0,39.90997032,0,91.2890659,130.2788264,117.2197245,150.293671,127.5124932,58.8554363
el_observador,Feb-14,46.56943724,0,0,0,104.0925522,0,39.94538289,0,0,46.56943724,58.66186747,62.67792846,52.21048767,19.63588647
el_observador,Mar-14,81.24420397,116.3015023,0,120.3706098,131.1541093,0,104.5319966,0,239.1038692,81.24420397,102.3404406,98.41210966,96.14578366,34.25641494
el_observador,Apr-14,96.58240292,50.27571426,0,130.0868489,87.22509883,0,75.31316858,0,0,96.58240292,110.6012959,35.45195753,98.43784124,55.53235646
el_observador,May-14,103.3941227,25.74073507,113.6651828,0,78.15238111,186.8467341,192.7984862,0,88.20048508,103.3941227,84.94037427,60.50366199,89.59881167,37.90945447
el_observador,Jun-14,85.30641417,93.04120185,0,0,100.8877764,0,69.68799771,231.5013414,318.8051589,85.30641417,76.75533047,87.47743081,86.02517486,68.51282987
el_observador,Jul-14,84.0748991,48.14146287,0,0,62.64173347,0,36.05802685,0,0,84.0748991,52.95308341,101.8409657,73.31260396,17.72498522
el_observador,Aug-14,148.6420405,200.2652774,221.0813844,129.5450461,130.2927184,181.710589,74.99949441,249.1459668,171.5519639,148.6420405,158.3271831,94.14480684,163.3797573,73.73475735
el_observador,Sep-14,142.095758,131.2327869,0,0,193.5283074,0,78.63484108,0,359.7347296,142.095758,115.4793444,160.4007563,137.0392305,96.63600021
el_observador,Oct-14,84.27740789,72.38612974,0,124.8645748,115.1197975,0,36.14487878,0,330.7075595,84.27740789,86.25602372,56.71459284,68.23996207,71.07071553
el_observador,Nov-14,131.8344666,182.2140817,114.9450853,0,191.9358268,0,38.99389044,129.5364803,89.19364776,131.8344666,121.6871718,97.89592084,124.5856149,76.67265153
el_observador,Dec-14,115.6666794,55.19248521,121.8586786,0,179.541332,0,41.339253,0,0,115.6666794,68.29744281,103.7840593,66.03952817,60.96320674
el_observador,Jan-15,128.3100752,84.77378899,0,146.2330305,134.8205997,0,126.9913865,140.6204669,290.4769149,128.3100752,116.5584003,92.98846782,135.2459731,62.42494795
el_observador,Feb-15,76.96976098,55.09130742,0,0,83.63236017,199.9482696,123.7904121,0,0,76.96976098,45.44816085,38.84767665,53.9332902,40.56763345
el_observador,Mar-15,121.5678049,120.0172053,0,372.6489486,124.9332336,348.4721439,35.95722565,0,82.24765682,121.5678049,138.6132605,112.8402961,135.7713622,70.70173817
el_observador,Apr-15,137.3920308,131.1182731,115.7976448,271.411567,136.4890126,0,78.56622429,130.4972658,0,137.3920308,151.4343824,123.2775312,142.6246355,57.93100536
