"date","epu_uruguay","Tema_std 0","Tema_std 1","Tema_std 2","Tema_std 3","Tema_std 4","Tema_std 5","Tema_std 6","Tema_std 7","Tema_std 8"
"6-2011",165.39206195546956,281.51260504201684,95.94272076372316,67.9054054054054,261.5241635687732,308.1771720613288,0.0,142.2649140546006,88.1578947368421,83.75
"7-2011",218.90125847047443,112.60504201680673,47.97136038186158,0.0,224.1635687732342,102.72572402044294,422.2689075630252,365.82406471183015,176.3157894736842,335.0
"8-2011",291.8683446272992,56.30252100840337,575.6563245823389,67.9054054054054,74.72118959107806,205.45144804088588,422.2689075630252,609.7067745197169,88.1578947368421,83.75
"9-2011",179.9854791868345,112.60504201680673,95.94272076372316,67.9054054054054,0.0,0.0,337.8151260504202,365.82406471183015,264.47368421052636,293.12499999999994
"10-2011",184.8499515972895,56.30252100840337,191.88544152744632,67.9054054054054,74.72118959107806,34.24190800681431,337.8151260504202,284.5298281092012,617.1052631578947,167.5
"11-2011",223.76573088092937,56.30252100840337,335.79952267303105,135.8108108108108,485.6877323420074,239.69335604770018,253.36134453781514,101.61779575328616,352.6315789473684,167.5
"12-2011",209.17231364956444,281.51260504201684,143.91408114558473,67.9054054054054,261.5241635687732,102.72572402044294,84.45378151260505,264.206268958544,264.47368421052636,293.12499999999994
"1-2012",111.88286544046468,168.90756302521012,143.91408114558473,135.8108108108108,149.44237918215612,68.48381601362863,168.9075630252101,81.29423660262893,0.0,125.625
"2-2012",102.15392061955473,0.0,95.94272076372316,67.9054054054054,224.1635687732342,102.72572402044294,168.9075630252101,81.29423660262893,0.0,125.625
"3-2012",102.15392061955473,0.0,191.88544152744632,67.9054054054054,37.36059479553903,136.96763202725725,168.9075630252101,60.970677451971696,264.47368421052636,125.625
"4-2012",121.61181026137467,225.21008403361347,47.97136038186158,339.52702702702703,37.36059479553903,0.0,0.0,203.23559150657232,264.47368421052636,41.875
"5-2012",150.79864472410458,56.30252100840337,143.91408114558473,0.0,149.44237918215612,205.45144804088588,253.36134453781514,203.23559150657232,176.3157894736842,83.75
"6-2012",282.13939980638924,168.90756302521012,95.94272076372316,339.52702702702703,410.9665427509293,308.1771720613288,253.36134453781514,243.88270980788678,528.9473684210527,293.12499999999994
"7-2012",175.12100677637955,56.30252100840337,143.91408114558473,67.9054054054054,149.44237918215612,102.72572402044294,168.9075630252101,203.23559150657232,176.3157894736842,418.74999999999994
"8-2012",204.30784123910945,112.60504201680673,335.79952267303105,407.4324324324324,186.80297397769516,102.72572402044294,0.0,223.5591506572295,352.6315789473684,167.5
"9-2012",131.34075508228463,225.21008403361347,143.91408114558473,135.8108108108108,37.36059479553903,102.72572402044294,0.0,162.58847320525786,264.47368421052636,125.625
"10-2012",175.12100677637955,225.21008403361347,47.97136038186158,271.6216216216216,186.80297397769516,239.69335604770018,253.36134453781514,142.2649140546006,264.47368421052636,83.75
"11-2012",121.61181026137467,168.90756302521012,239.85680190930788,67.9054054054054,149.44237918215612,102.72572402044294,0.0,121.94135490394339,88.1578947368421,83.75
"12-2012",136.20522749273965,112.60504201680673,0.0,67.9054054054054,224.1635687732342,205.45144804088588,422.2689075630252,60.970677451971696,176.3157894736842,125.625
"1-2013",165.39206195546956,168.90756302521012,287.82816229116946,271.6216216216216,261.5241635687732,136.96763202725725,0.0,121.94135490394339,264.47368421052636,41.875
"2-2013",92.42497579864475,0.0,47.97136038186158,0.0,186.80297397769516,205.45144804088588,0.0,60.970677451971696,88.1578947368421,125.625
"3-2013",97.28944820909975,0.0,47.97136038186158,67.9054054054054,224.1635687732342,34.24190800681431,253.36134453781514,60.970677451971696,88.1578947368421,167.5
"4-2013",107.0183930300097,225.21008403361347,191.88544152744632,67.9054054054054,149.44237918215612,0.0,0.0,40.647118301314464,440.7894736842105,83.75
"5-2013",107.0183930300097,56.30252100840337,191.88544152744632,135.8108108108108,74.72118959107806,68.48381601362863,84.45378151260505,60.970677451971696,176.3157894736842,209.37499999999997
"6-2013",102.15392061955473,56.30252100840337,47.97136038186158,0.0,37.36059479553903,34.24190800681431,0.0,182.91203235591507,88.1578947368421,293.12499999999994
"7-2013",111.88286544046468,112.60504201680673,143.91408114558473,0.0,0.0,171.20954003407155,253.36134453781514,121.94135490394339,176.3157894736842,83.75
"8-2013",87.56050338818977,56.30252100840337,143.91408114558473,135.8108108108108,37.36059479553903,68.48381601362863,168.9075630252101,60.970677451971696,88.1578947368421,125.625
"9-2013",107.0183930300097,168.90756302521012,191.88544152744632,67.9054054054054,0.0,34.24190800681431,84.45378151260505,203.23559150657232,88.1578947368421,41.875
"10-2013",121.61181026137467,112.60504201680673,143.91408114558473,135.8108108108108,149.44237918215612,136.96763202725725,84.45378151260505,142.2649140546006,0.0,83.75
"11-2013",116.74733785091969,56.30252100840337,95.94272076372316,271.6216216216216,74.72118959107806,136.96763202725725,253.36134453781514,60.970677451971696,176.3157894736842,125.625
"12-2013",121.61181026137467,281.51260504201684,239.85680190930788,135.8108108108108,0.0,205.45144804088588,84.45378151260505,40.647118301314464,176.3157894736842,83.75
"1-2014",92.42497579864475,112.60504201680673,191.88544152744632,135.8108108108108,0.0,34.24190800681431,168.9075630252101,40.647118301314464,88.1578947368421,209.37499999999997
"2-2014",72.9670861568248,0.0,95.94272076372316,203.7162162162162,149.44237918215612,0.0,84.45378151260505,40.647118301314464,88.1578947368421,83.75
"3-2014",77.8315585672798,56.30252100840337,47.97136038186158,0.0,74.72118959107806,34.24190800681431,0.0,40.647118301314464,0.0,376.875
"4-2014",116.74733785091969,56.30252100840337,239.85680190930788,135.8108108108108,0.0,171.20954003407155,253.36134453781514,40.647118301314464,88.1578947368421,209.37499999999997
"5-2014",72.9670861568248,112.60504201680673,95.94272076372316,135.8108108108108,37.36059479553903,102.72572402044294,168.9075630252101,20.323559150657232,176.3157894736842,0.0
"6-2014",116.74733785091969,112.60504201680673,191.88544152744632,0.0,0.0,205.45144804088588,337.8151260504202,121.94135490394339,0.0,83.75
"7-2014",92.42497579864475,0.0,47.97136038186158,135.8108108108108,37.36059479553903,136.96763202725725,253.36134453781514,81.29423660262893,88.1578947368421,125.625
"8-2014",111.88286544046468,56.30252100840337,47.97136038186158,67.9054054054054,37.36059479553903,68.48381601362863,253.36134453781514,121.94135490394339,264.47368421052636,209.37499999999997
"9-2014",136.20522749273965,112.60504201680673,95.94272076372316,135.8108108108108,224.1635687732342,273.9352640545145,0.0,40.647118301314464,176.3157894736842,167.5
"10-2014",87.56050338818977,0.0,47.97136038186158,135.8108108108108,112.0817843866171,171.20954003407155,84.45378151260505,81.29423660262893,88.1578947368421,41.875
"11-2014",121.61181026137467,56.30252100840337,47.97136038186158,271.6216216216216,112.0817843866171,273.9352640545145,253.36134453781514,40.647118301314464,0.0,125.625
"12-2014",141.06969990319462,168.90756302521012,143.91408114558473,339.52702702702703,37.36059479553903,102.72572402044294,253.36134453781514,162.58847320525786,88.1578947368421,83.75
"1-2015",155.6631171345596,281.51260504201684,95.94272076372316,203.7162162162162,149.44237918215612,102.72572402044294,168.9075630252101,60.970677451971696,176.3157894736842,335.0
"2-2015",107.0183930300097,225.21008403361347,191.88544152744632,67.9054054054054,74.72118959107806,34.24190800681431,253.36134453781514,60.970677451971696,264.47368421052636,41.875
"3-2015",141.06969990319462,281.51260504201684,95.94272076372316,67.9054054054054,37.36059479553903,68.48381601362863,422.2689075630252,121.94135490394339,176.3157894736842,209.37499999999997
"4-2015",141.06969990319462,281.51260504201684,0.0,271.6216216216216,37.36059479553903,136.96763202725725,422.2689075630252,142.2649140546006,176.3157894736842,41.875
"5-2015",87.56050338818977,0.0,47.97136038186158,135.8108108108108,224.1635687732342,102.72572402044294,0.0,101.61779575328616,0.0,41.875
"6-2015",136.20522749273965,281.51260504201684,95.94272076372316,135.8108108108108,112.0817843866171,102.72572402044294,253.36134453781514,121.94135490394339,0.0,167.5
"7-2015",136.20522749273965,112.60504201680673,47.97136038186158,67.9054054054054,74.72118959107806,205.45144804088588,168.9075630252101,142.2649140546006,88.1578947368421,251.25
