"date","epu_uruguay","Tema_std 0","Tema_std 1","Tema_std 2","Tema_std 3","Tema_std 4","Tema_std 5","Tema_std 6","Tema_std 7","Tema_std 8"
"10-2013",122.5609756097561,238.81188118811883,50.0,189.32496075353222,167.26768377253813,54.69387755102041,90.13452914798206,110.33851784080512,78.36257309941521,111.66666666666669
"11-2013",122.5609756097561,119.40594059405942,100.0,63.1083202511774,111.51178918169208,27.346938775510203,315.4708520179372,147.11802378774016,39.18128654970761,279.16666666666674
"12-2013",118.8470066518847,199.009900990099,150.0,189.32496075353222,55.75589459084604,0.0,45.06726457399103,147.11802378774016,156.72514619883043,167.50000000000003
"1-2014",103.9911308203991,159.2079207920792,0.0,157.77080062794352,223.02357836338416,0.0,225.33632286995518,36.77950594693504,39.18128654970761,167.50000000000003
"2-2014",81.70731707317073,39.8019801980198,100.0,126.2166405023548,83.63384188626907,54.69387755102041,90.13452914798206,73.55901189387008,39.18128654970761,167.50000000000003
"3-2014",81.70731707317073,79.6039603960396,50.0,189.32496075353222,111.51178918169208,109.38775510204081,0.0,73.55901189387008,39.18128654970761,0.0
"4-2014",111.41906873614191,79.6039603960396,100.0,220.87912087912093,55.75589459084604,54.69387755102041,225.33632286995518,128.72827081427263,0.0,167.50000000000003
"5-2014",77.99334811529933,79.6039603960396,150.0,31.5541601255887,27.87794729542302,27.346938775510203,135.2017937219731,91.9487648673376,156.72514619883043,55.83333333333334
"6-2014",107.7050997782705,119.40594059405942,50.0,157.77080062794352,55.75589459084604,109.38775510204081,180.26905829596413,91.9487648673376,78.36257309941521,167.50000000000003
"7-2014",96.56319290465632,79.6039603960396,100.0,94.66248037676611,83.63384188626907,54.69387755102041,180.26905829596413,110.33851784080512,78.36257309941521,111.66666666666669
"8-2014",118.8470066518847,39.8019801980198,250.0,157.77080062794352,167.26768377253813,109.38775510204081,180.26905829596413,110.33851784080512,39.18128654970761,0.0
"9-2014",137.4168514412417,39.8019801980198,200.0,157.77080062794352,83.63384188626907,54.69387755102041,90.13452914798206,275.84629460201285,156.72514619883043,55.83333333333334
"10-2014",107.7050997782705,0.0,100.0,126.2166405023548,167.26768377253813,54.69387755102041,45.06726457399103,165.50777676120768,117.5438596491228,111.66666666666669
"11-2014",122.5609756097561,119.40594059405942,0.0,126.2166405023548,55.75589459084604,54.69387755102041,270.4035874439462,220.67703568161025,78.36257309941521,111.66666666666669
"12-2014",137.4168514412417,119.40594059405942,150.0,94.66248037676611,195.14563106796112,82.04081632653062,405.60538116591925,110.33851784080512,39.18128654970761,111.66666666666669
